,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0,0021900639,1610612765,DET,Detroit,203503,Tony Snell,Tony,F,,29.000000:14,95.2,98.4,110.5,106.6,-15.3,-8.2,0.0,0.0,0.0,0.0,0.05,0.02,0.0,0.778,0.81,0.143,0.143,100.06,100.16,83.47,61,0.118
1,0021900639,1610612765,DET,Detroit,1629635,Sekou Doumbouya,Sekou,F,,23.000000:20,111.3,114.9,125.3,122.9,-14.0,-8.0,0.105,1.0,16.7,0.056,0.125,0.088,16.7,0.286,0.361,0.189,0.187,98.33,97.71,81.43,47,0.015
2,0021900639,1610612765,DET,Detroit,203083,Andre Drummond,Andre,C,,35.000000:17,96.3,98.6,98.9,100.0,-2.6,-1.4,0.167,0.33,11.5,0.15,0.313,0.222,34.6,0.636,0.639,0.271,0.274,101.78,99.98,83.32,73,0.172
3,0021900639,1610612765,DET,Detroit,1628971,Bruce Brown,Bruce,G,,25.000000:59,94.2,96.2,115.2,113.0,-21.0,-16.7,0.267,2.0,44.4,0.043,0.0,0.024,22.2,1.167,1.167,0.082,0.083,98.96,98.85,82.38,53,0.096
4,0021900639,1610612765,DET,Detroit,201565,Derrick Rose,Derrick,G,,34.000000:17,100.4,102.8,111.7,109.7,-11.3,-6.9,0.1,1.0,7.1,0.0,0.154,0.065,7.1,0.405,0.444,0.321,0.326,100.41,100.11,83.42,71,0.084
5,0021900639,1610612765,DET,Detroit,204038,Langston Galloway,Langston,,,26.000000:22,91.5,91.7,86.6,85.2,5.0,6.4,0.2,0.0,26.7,0.028,0.143,0.078,0.0,0.273,0.273,0.162,0.166,109.35,110.12,91.77,60,0.065
6,0021900639,1610612765,DET,Detroit,1629004,Svi Mykhailiuk,Svi,,,24.000000:22,93.7,94.4,89.3,90.9,4.4,3.5,0.0,0.0,0.0,0.0,0.08,0.033,0.0,0.385,0.385,0.206,0.215,108.7,107.36,89.47,54,0.026
7,0021900639,1610612765,DET,Detroit,204025,Tim Frazier,Tim,,,10.000000:52,97.3,92.0,83.6,88.0,13.7,4.0,0.375,0.0,60.0,0.0,0.167,0.071,0.0,0.0,0.0,0.069,0.075,110.34,110.43,92.02,25,0.044
8,0021900639,1610612765,DET,Detroit,202693,Markieff Morris,Markieff,,,17.000000:34,85.4,84.6,89.6,92.3,-4.1,-7.7,0.0,0.0,0.0,0.0,0.105,0.043,0.0,0.5,0.563,0.2,0.211,107.71,106.57,88.8,39,0.112
9,0021900639,1610612765,DET,Detroit,1626174,Christian Wood,Christian,,,12.000000:43,96.6,96.6,113.5,106.7,-16.9,-10.1,0.1,0.5,14.3,0.133,0.333,0.208,28.6,0.75,0.75,0.188,0.194,107.98,111.38,92.82,29,0.12
10,0021900639,1610612765,DET,Detroit,202704,Reggie Jackson,Reggie,,NWT - Injury/Illness,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
11,0021900639,1610612765,DET,Detroit,1627748,Thon Maker,Thon,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
12,0021900639,1610612764,WAS,Washington,203078,Bradley Beal,Bradley,F,,33.000000:24,111.9,108.5,97.1,101.5,14.7,7.0,0.286,1.2,16.7,0.0,0.03,0.017,13.9,0.524,0.591,0.39,0.412,100.51,99.88,83.23,71,0.166
