,Unnamed: 0.1,Unnamed: 0_left,SEASON_YEAR,PLAYER_ID_left,PLAYER_NAME_left,NICKNAME_left,TEAM_ID_left,TEAM_ABBREVIATION_left,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN_left,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,Unnamed: 0
0,2113,2113,2005-06,1563,Kevin Ollie,Kevin,1610612755,PHI,Philadelphia 76ers,20501121,2006-04-07T00:00:00,PHI vs. BOS,L,26.111666666666668,1,2,0.5,0,0,0.0,3,4,0.75,0,1,1,5,1,2,0,0,3,3,5,-2,18.7,0,0,15.0,1,12351,12351,12351,11310,16891,19690,7271,7578,12302,7578,5130,5061,7652,13441,15938,18232,2384,9311,1475,7293,1,14480,5846,15162,13726,11589,1992,38,13086,,26:07,,1610612755,PHI,Philadelphia,1563,Kevin Ollie,Kevin,G,,26.000000:07,117.8,111.8,116.1,111.3,1.6,0.4,0.227,5.0,50.0,0.0,0.045,0.022,10.0,0.5,0.665,0.091,0.095,91.18,95.59,79.66,51,0.071,14.0
1,2291,2291,2005-06,1563,Kevin Ollie,Kevin,1610612755,PHI,Philadelphia 76ers,20501109,2006-04-05T00:00:00,PHI vs. CHI,L,24.905,2,4,0.5,0,0,0.0,0,0,0.0,0,4,4,4,0,3,0,0,2,0,4,-6,23.8,0,0,18.0,1,12351,12351,12351,12085,13489,16124,7271,7578,12302,7578,14328,15206,14328,13441,5734,9040,3488,16515,453,7293,1,8919,18429,16184,17873,8653,1992,38,11033,,24:54,,1610612755,PHI,Philadelphia,1563,Kevin Ollie,Kevin,G,,24.000000:54,99.4,93.9,111.5,102.0,-12.1,-8.1,0.25,0.0,50.0,0.0,0.19,0.095,0.0,0.5,0.5,0.077,0.081,89.54,96.37,80.31,49,0.113,16.0
2,2733,2733,2005-06,1563,Kevin Ollie,Kevin,1610612755,PHI,Philadelphia 76ers,20501097,2006-04-04T00:00:00,PHI @ CLE,L,25.516666666666666,2,3,0.667,0,0,0.0,0,0,0.0,0,1,1,4,0,0,1,0,2,0,4,-22,14.2,0,0,11.0,1,12351,12351,12351,11693,13489,17928,2689,7578,12302,7578,14328,15206,14328,13441,15938,18232,3488,16515,11222,2547,1,8919,18429,16184,24504,14475,1992,38,15864,,25:31,,1610612755,PHI,Philadelphia,1563,Kevin Ollie,Kevin,G,,25.000000:31,111.1,108.2,147.2,150.0,-36.1,-41.8,0.235,0.0,57.1,0.0,0.063,0.023,0.0,0.667,0.667,0.056,0.057,92.81,93.12,77.6,49,0.051,3.0
3,2839,2839,2005-06,1563,Kevin Ollie,Kevin,1610612755,PHI,Philadelphia 76ers,20501085,2006-04-02T00:00:00,PHI vs. NYK,W,15.823333333333334,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,1,1,1,0,1,3,0,2,9,6.7,0,0,6.0,1,1,1,1,17791,16891,19690,7271,7578,12302,7578,14328,15206,14328,13441,15938,18232,11103,9311,4297,7293,16481,14480,18429,18921,4101,19496,1992,38,19523,,15:49,,1610612755,PHI,Philadelphia,1563,Kevin Ollie,Kevin,G,,15.000000:49,127.4,127.3,101.1,103.1,26.3,24.1,0.067,1.0,25.0,0.0,0.1,0.048,25.0,0.5,0.5,0.086,0.088,99.5,98.59,82.16,33,0.0,16.0
4,3303,3303,2005-06,1563,Kevin Ollie,Kevin,1610612755,PHI,Philadelphia 76ers,20501070,2006-03-31T00:00:00,PHI @ NYK,W,10.8,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,2,0,1,0,0,4,0,2,-6,8.0,0,0,6.0,1,1,1,1,20382,16891,21518,1,7578,12302,7578,14328,15206,14328,13441,20590,21766,7468,16515,4297,7293,1,19332,18429,18921,17873,18663,1992,38,19523,,10:48,,1610612755,PHI,Philadelphia,1563,Kevin Ollie,Kevin,G,,10.000000:48,109.8,108.7,137.7,140.9,-27.8,-32.2,0.2,0.0,66.7,0.0,0.0,0.0,0.0,1.0,1.0,0.042,0.042,100.62,100.0,83.33,23,0.018,4.0
5,3509,3509,2005-06,1563,Kevin Ollie,Kevin,1610612755,PHI,Philadelphia 76ers,20501055,2006-03-29T00:00:00,PHI vs. DET,L,23.38,2,5,0.4,0,0,0.0,0,0,0.0,0,3,3,3,1,0,0,0,2,0,4,-5,11.1,0,0,10.0,1,12351,12351,12351,13100,13489,14461,13174,7578,12302,7578,14328,15206,14328,13441,8394,11707,5042,9311,11222,7293,1,8919,18429,16184,16971,16521,1992,38,16587,,23:23,,1610612755,PHI,Philadelphia,1563,Kevin Ollie,Kevin,G,,23.000000:23,115.9,111.6,120.9,120.5,-5.0,-8.8,0.188,3.0,33.3,0.0,0.12,0.077,11.1,0.4,0.4,0.13,0.135,87.5,89.31,74.42,43,0.043,16.0
6,4013,4013,2005-06,1563,Kevin Ollie,Kevin,1610612755,PHI,Philadelphia 76ers,20501032,2006-03-26T00:00:00,PHI @ IND,L,22.066666666666663,0,6,0.0,0,0,0.0,0,0,0.0,0,2,2,1,0,1,0,1,3,2,0,-6,6.9,0,0,5.0,1,12351,12351,12351,13975,20684,12829,20684,7578,12302,7578,14328,15206,14328,13441,11825,14874,11103,16515,4297,7293,16481,14480,8829,21594,17873,19369,1992,38,20235,,22:04,,1610612755,PHI,Philadelphia,1563,Kevin Ollie,Kevin,G,,22.000000:04,63.3,61.4,76.0,75.0,-12.7,-13.6,0.1,0.0,14.3,0.0,0.118,0.044,0.0,0.0,0.0,0.113,0.118,93.58,95.71,79.76,44,-0.127,4.0
7,4248,4248,2005-06,1563,Kevin Ollie,Kevin,1610612755,PHI,Philadelphia 76ers,20501018,2006-03-24T00:00:00,PHI vs. ORL,L,21.583333333333332,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,1,0,0,2,1,0,-12,2.0,0,0,2.0,1,12351,12351,12351,14276,20684,19690,20684,7578,12302,7578,14328,15206,14328,13441,20590,21766,16528,9311,4297,7293,1,8919,12977,21594,22016,22655,1992,38,22409,,21:35,,1610612755,PHI,Philadelphia,1563,Kevin Ollie,Kevin,G,,21.000000:35,84.4,82.5,108.2,107.1,-23.7,-24.6,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.063,0.064,89.71,91.18,75.98,40,-0.061,16.0
8,4555,4555,2005-06,1563,Kevin Ollie,Kevin,1610612755,PHI,Philadelphia 76ers,20501002,2006-03-22T00:00:00,PHI vs. ATL,W,31.59,3,3,1.0,0,0,0.0,6,6,1.0,0,1,1,5,0,1,0,0,2,5,12,3,23.7,0,0,20.0,1,1,1,1,7802,10557,17928,1,7578,12302,7578,1566,2690,1,13441,15938,18232,2384,16515,4297,7293,1,8919,2412,7653,8317,8705,1992,38,9845,,31:35,,1610612755,PHI,Philadelphia,1563,Kevin Ollie,Kevin,G,,31.000000:35,122.8,117.5,112.3,110.9,10.6,6.5,0.227,0.0,45.5,0.0,0.04,0.019,0.0,1.0,1.064,0.083,0.087,93.81,96.49,80.41,63,0.137,14.0
9,4961,4961,2005-06,1563,Kevin Ollie,Kevin,1610612755,PHI,Philadelphia 76ers,20500986,2006-03-19T00:00:00,PHI @ GSW,L,26.393333333333334,3,4,0.75,0,0,0.0,2,3,0.667,0,4,4,6,1,4,0,0,5,1,8,-7,32.8,0,0,26.0,1,12351,12351,12351,11104,10557,16124,1745,7578,12302,7578,7176,7648,9160,13441,5734,9040,1611,9311,138,7293,1,22646,12977,11481,18797,4607,1992,38,6519,,26:24,,1610612755,PHI,Philadelphia,1563,Kevin Ollie,Kevin,,,26.000000:24,79.6,81.1,94.3,90.9,-14.7,-9.8,0.545,6.0,50.0,0.0,0.133,0.063,8.3,0.75,0.752,0.098,0.102,97.37,98.21,81.84,53,0.206,5.0
