,Unnamed: 0,SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING
119,119,2016-17,201627,Anthony Morrow,Anthony,1610612741,CHI,Chicago Bulls,21601222,2017-04-12T00:00:00,CHI vs. BKN,W,4.35,2,3,0.667,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,5,9,5.0,0,0,6.0,1,1,1,1,24634,15070,20108,2938,6264,14538,1,13946,14843,13946,12923,22443,23356,18531,16648,12237,7994,17509,1,18615,16895,4644,22723,2032,118,21660,1,4:21,
443,443,2016-17,201627,Anthony Morrow,Anthony,1610612741,CHI,Chicago Bulls,21601206,2017-04-10T00:00:00,CHI vs. ORL,W,5.616666666666666,1,2,0.5,1,2,0.5,0,0,0.0,0,0,0,2,0,0,0,0,0,0,3,11,6.0,0,0,6.0,1,1,1,1,24152,18863,21916,8149,6264,10977,3584,13946,14843,13946,12923,22443,23356,8113,16648,12237,7994,1,1,18615,19886,3615,22079,2032,118,21660,2,5:37,
829,829,2016-17,201627,Anthony Morrow,Anthony,1610612741,CHI,Chicago Bulls,21601188,2017-04-08T00:00:00,CHI @ BKN,L,7.133333333333334,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0,0,0.0,1,13060,13060,13060,23590,22732,23566,22732,12221,14538,12221,13946,14843,13946,12923,22443,23356,18531,16648,12237,7994,1,1,18615,23374,6692,25295,2032,118,25341,1,7:08,
1184,1184,2016-17,201627,Anthony Morrow,Anthony,1610612741,CHI,Chicago Bulls,21601173,2017-04-06T00:00:00,CHI @ PHI,W,21.166666666666668,1,7,0.143,0,3,0.0,0,0,0.0,1,1,2,3,0,0,0,0,2,0,2,7,8.9,0,0,7.0,1,1,1,1,14987,18863,12283,22339,12221,7843,12221,13946,14843,13946,6171,17700,15902,5382,16648,12237,7994,1,11770,18615,21017,5966,20122,2032,118,20990,1,21:10,
1455,1455,2016-17,201627,Anthony Morrow,Anthony,1610612741,CHI,Chicago Bulls,21601160,2017-04-04T00:00:00,CHI @ NYK,L,18.916666666666668,3,7,0.429,1,3,0.333,8,8,1.0,0,0,0,1,0,2,0,0,1,4,15,18,22.5,0,0,21.0,1,13060,13060,13060,16844,11660,12283,13168,6264,7843,7723,566,1013,1,12923,22443,23356,12386,16648,1493,7994,1,5176,2656,5709,1319,10081,2032,118,10056,1,18:55,
3316,3316,2016-17,201627,Anthony Morrow,Anthony,1610612741,CHI,Chicago Bulls,21601077,2017-03-24T00:00:00,CHI vs. PHI,L,17.966666666666665,3,6,0.5,1,2,0.5,3,3,1.0,0,0,0,0,0,0,0,2,0,1,10,14,10.0,0,0,11.0,1,13060,13060,13060,17625,11660,14148,8149,6264,10977,3584,4456,6524,1,12923,22443,23356,18531,16648,12237,7994,23823,1,12086,10270,2444,19307,2032,118,17859,1,17:58,
3521,3521,2016-17,201627,Anthony Morrow,Anthony,1610612741,CHI,Chicago Bulls,21601061,2017-03-22T00:00:00,CHI vs. DET,W,3.0166666666666666,1,2,0.5,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,-1,3.0,0,0,4.0,1,1,1,1,25159,18863,21916,8149,6264,14538,1,13946,14843,13946,12923,22443,23356,18531,16648,12237,7994,1,1,18615,19886,13195,23866,2032,118,22998,1,3:01,
6105,6105,2016-17,201627,Anthony Morrow,Anthony,1610612741,CHI,Chicago Bulls,21600938,2017-03-06T00:00:00,CHI @ DET,L,5.0633333333333335,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,3,-1,3.0,0,0,4.0,1,13060,13060,13060,24364,18863,23566,1,6264,14538,1,13946,14843,13946,12923,22443,23356,18531,16648,12237,7994,1,5176,18615,19886,13195,23866,2032,118,22998,1,5:04,
7159,7159,2016-17,201627,Anthony Morrow,Anthony,1610612741,CHI,Chicago Bulls,21600891,2017-02-28T00:00:00,CHI vs. DEN,L,4.083333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0,0,0.0,1,13060,13060,13060,24745,22732,25027,22732,12221,18442,12221,13946,14843,13946,12923,22443,23356,18531,16648,12237,7994,1,1,18615,23374,7423,25295,2032,118,25341,1,4:05,
8241,8241,2016-17,201627,Anthony Morrow,Anthony,1610612760,OKC,Oklahoma City Thunder,21600845,2017-02-15T00:00:00,OKC vs. NYK,W,7.283333333333333,1,2,0.5,1,1,1.0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,3,-1,4.5,0,0,5.0,1,1,1,1,23540,18863,21916,8149,6264,14538,1,13946,14843,13946,12923,22443,23356,12386,16648,12237,7994,1,1,12086,19886,13195,23019,2032,118,22333,1,7:17,
