,Unnamed: 0.1,Unnamed: 0_left,SEASON_YEAR,PLAYER_ID_left,PLAYER_NAME_left,NICKNAME_left,TEAM_ID_left,TEAM_ABBREVIATION_left,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN_left,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,NET_RANKING,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,Unnamed: 0
0,1,1,2017-18,201563,Michael Beasley,Michael,1610612752,NYK,New York Knicks,21701220,2018-04-11T00:00:00,NYK @ CLE,W,21.15,5,10,0.5,0,1,0.0,2,2,1.0,3,3,6,2,2,1,1,1,1,1,12,-3,26.2,0,0,24.0,1,1,1,1,15085,6480,7776,8363,12784,15030,12784,5999,7582,1,1318,9682,5255,8497,4386,4599,2512,17404,5153,12172,8469,15423,8005,2016,109,8446,1.0,21:09,,1610612752,NYK,New York,201563,Michael Beasley,Michael,F,,21.000000:09,86.3,86.7,92.5,97.7,-6.2,-11.0,0.2,1.0,13.3,0.115,0.1,0.107,13.3,0.5,0.551,0.245,0.254,102.81,99.86,83.22,45,0.182,0.0
1,477,477,2017-18,201563,Michael Beasley,Michael,1610612752,NYK,New York Knicks,21701207,2018-04-09T00:00:00,NYK vs. CLE,L,26.95,8,13,0.615,1,3,0.333,3,5,0.6,1,3,4,3,4,3,1,0,3,5,20,-4,37.3,0,0,36.0,1,13054,13054,13054,9957,1983,4341,5082,6911,8645,8071,4044,2744,10276,5905,9682,9561,5723,844,486,2512,1,17900,1543,2855,16409,3131,2016,109,2923,1.0,26:57,,1610612752,NYK,New York,201563,Michael Beasley,Michael,F,,26.000000:57,112.1,112.5,115.4,115.5,-3.3,-3.0,0.15,0.75,13.6,0.043,0.12,0.083,18.2,0.654,0.658,0.311,0.31,101.74,101.52,84.6,56,0.127,13.0
2,852,852,2017-18,201563,Michael Beasley,Michael,1610612752,NYK,New York Knicks,21701192,2018-04-07T00:00:00,NYK vs. MIL,L,23.003333333333337,5,15,0.333,1,4,0.25,2,2,1.0,3,4,7,2,0,0,1,2,0,1,13,-18,27.4,0,0,25.0,1,13054,13054,13054,13518,6480,2788,17065,6911,6151,10398,5999,7582,1,1318,6671,3855,8497,16820,12224,2512,23707,1,12172,7521,24799,7322,2016,109,7801,1.0,23:00,,1610612752,NYK,New York,201563,Michael Beasley,Michael,F,,23.000000:00,100.5,104.4,137.1,141.3,-36.6,-36.9,0.143,0.0,11.1,0.1,0.182,0.135,0.0,0.367,0.409,0.276,0.282,98.24,94.94,79.12,45,0.092,13.0
3,1050,1050,2017-18,201563,Michael Beasley,Michael,1610612752,NYK,New York Knicks,21701186,2018-04-06T00:00:00,NYK vs. MIA,W,0.3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,1,1,1,26035,22697,24957,22697,12784,18958,12784,13731,14642,13731,12711,22415,23339,18867,16820,12224,8133,1,1,18674,23334,12059,25240,2016,109,25272,1.0,0:18,,1610612752,NYK,New York,201563,Michael Beasley,Michael,F,,0.000000:18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,66.67,1,0.0,14.0
4,1877,1877,2017-18,201563,Michael Beasley,Michael,1610612752,NYK,New York Knicks,21701139,2018-03-31T00:00:00,NYK vs. DET,L,28.983333333333334,14,21,0.667,3,4,0.75,1,1,1.0,0,4,4,3,2,1,0,1,4,3,32,1,42.3,0,0,44.0,1,13054,13054,13054,8152,92,549,3072,1558,6151,1662,10216,13052,1,12711,6671,9561,5723,4386,4599,8133,17404,22329,4452,358,11054,1922,2016,109,1231,1.0,28:59,,1610612752,NYK,New York,201563,Michael Beasley,Michael,F,,28.000000:59,127.4,129.8,132.6,130.4,-5.2,-0.5,0.2,1.5,11.5,0.0,0.148,0.073,7.7,0.738,0.746,0.343,0.348,93.67,93.57,77.98,57,0.189,13.0
5,2268,2268,2017-18,201563,Michael Beasley,Michael,1610612752,NYK,New York Knicks,21701118,2018-03-28T00:00:00,NYK @ PHI,L,34.916666666666664,9,20,0.45,1,3,0.333,3,5,0.6,0,8,8,3,1,0,2,0,0,3,22,-2,41.1,0,0,38.0,1,13054,13054,13054,3156,1220,746,12675,6911,8645,8071,4044,2744,10276,12711,1314,2792,5723,9095,12224,803,1,1,4452,2056,14288,2160,2016,109,2381,1.0,34:55,,1610612752,NYK,New York,201563,Michael Beasley,Michael,F,,34.000000:55,100.4,103.8,104.8,104.9,-4.4,-1.2,0.15,3.0,11.5,0.0,0.174,0.09,3.8,0.475,0.495,0.261,0.259,112.59,110.66,92.22,80,0.136,0.0
6,2671,2671,2017-18,201563,Michael Beasley,Michael,1610612752,NYK,New York Knicks,21701103,2018-03-26T00:00:00,NYK @ CHA,L,34.733333333333334,12,22,0.545,1,4,0.25,2,2,1.0,1,7,8,1,3,1,0,0,4,2,27,-8,38.1,0,0,39.0,1,13054,13054,13054,3303,266,394,7518,6911,6151,10398,5999,7582,1,5905,2022,2792,12861,1936,4599,8133,1,22329,7539,866,19948,2874,2016,109,2131,1.0,34:44,,1610612752,NYK,New York,201563,Michael Beasley,Michael,F,,34.000000:44,111.7,115.7,123.7,127.1,-12.1,-11.4,0.045,0.33,3.8,0.029,0.226,0.121,11.5,0.568,0.59,0.321,0.318,99.8,96.74,80.61,70,0.131,1.0
7,2846,2846,2017-18,201563,Michael Beasley,Michael,1610612752,NYK,New York Knicks,21701098,2018-03-25T00:00:00,NYK @ WAS,W,31.6,6,13,0.462,0,0,0.0,0,0,0.0,2,7,9,3,4,0,2,0,3,0,12,9,29.3,0,0,28.0,1,1,1,1,5896,4530,4341,12089,12784,18958,12784,13731,14642,13731,2736,2022,2084,5723,844,12224,803,1,17900,18674,8469,4713,6285,2016,109,6151,1.0,31:36,,1610612752,NYK,New York,201563,Michael Beasley,Michael,F,,31.000000:36,110.5,107.5,93.8,94.0,16.7,13.4,0.136,0.75,15.0,0.061,0.175,0.123,20.0,0.462,0.462,0.224,0.229,100.5,101.77,84.81,67,0.078,1.0
8,3088,3088,2017-18,201563,Michael Beasley,Michael,1610612752,NYK,New York Knicks,21701081,2018-03-23T00:00:00,NYK vs. MIN,L,26.833333333333332,4,11,0.364,0,1,0.0,0,0,0.0,0,8,8,2,2,0,0,1,4,1,8,6,18.6,0,0,18.0,1,13054,13054,13054,10067,9019,6432,16546,12784,15030,12784,13731,14642,13731,12711,1314,2792,8497,4386,12224,8133,17404,22329,12172,13058,6621,13096,2016,109,12644,1.0,26:50,,1610612752,NYK,New York,201563,Michael Beasley,Michael,F,,26.000000:50,109.6,115.4,97.2,100.0,12.5,15.4,0.111,1.0,13.3,0.0,0.286,0.143,13.3,0.364,0.364,0.22,0.218,98.64,94.81,79.01,52,0.055,13.0
9,3380,3380,2017-18,201563,Michael Beasley,Michael,1610612752,NYK,New York Knicks,21701068,2018-03-21T00:00:00,NYK @ MIA,L,34.266666666666666,10,15,0.667,2,3,0.667,0,0,0.0,1,6,7,3,3,1,0,0,1,3,22,-6,34.9,0,0,36.0,1,13054,13054,13054,3681,776,2788,3072,3481,8645,2049,13731,14642,13731,5905,3036,3855,5723,1936,4599,8133,1,5153,4452,2056,18335,3895,2016,109,2923,1.0,34:16,,1610612752,NYK,New York,201563,Michael Beasley,Michael,F,,34.000000:16,113.3,120.3,133.0,131.7,-19.7,-11.4,0.143,1.0,14.3,0.029,0.261,0.121,14.3,0.733,0.733,0.225,0.228,91.3,88.95,74.12,64,0.15,1.0
