,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0,0022000928,1610612749,MIL,Milwaukee,203114,Khris Middleton,Khris,F,,37.000000:52,107.7,110.6,98.0,94.1,9.7,16.5,0.194,2.0,24.0,0.0,0.147,0.07,12.0,0.533,0.521,0.209,0.208,107.04,107.75,89.79,85,0.087
1,0022000928,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,F,,37.000000:28,108.3,108.6,100.8,97.6,7.5,11.1,0.32,2.0,24.2,0.027,0.289,0.16,12.1,0.632,0.684,0.275,0.28,102.9,104.41,87.01,81,0.243
2,0022000928,1610612749,MIL,Milwaukee,201572,Brook Lopez,Brook,C,,26.000000:42,107.6,106.6,108.5,105.0,-0.9,1.6,0.118,2.0,11.8,0.077,0.095,0.085,5.9,0.75,0.799,0.224,0.229,106.49,108.76,90.63,61,0.161
3,0022000928,1610612749,MIL,Milwaukee,1628978,Donte DiVincenzo,Donte,G,,28.000000:32,104.2,103.2,106.5,101.5,-2.4,1.6,0.136,1.5,21.4,0.036,0.087,0.059,14.3,0.5,0.5,0.157,0.161,104.58,107.64,89.7,63,0.081
4,0022000928,1610612749,MIL,Milwaukee,201950,Jrue Holiday,Jrue,G,,36.000000:06,101.5,101.3,97.7,96.2,3.8,5.1,0.185,1.25,20.8,0.053,0.211,0.132,16.7,0.4,0.4,0.218,0.221,104.12,105.03,87.52,79,0.072
5,0022000928,1610612749,MIL,Milwaukee,1627854,Bryn Forbes,Bryn,,,18.000000:40,121.3,120.9,106.0,102.3,15.3,18.6,0.059,0.0,9.1,0.0,0.105,0.057,0.0,0.75,0.75,0.213,0.218,108.49,110.54,92.12,43,0.134
6,0022000928,1610612749,MIL,Milwaukee,200782,P.J. Tucker,P.J.,,,25.000000:36,98.8,98.1,83.6,82.1,15.2,16.0,0.0,0.0,0.0,0.037,0.1,0.07,0.0,0.833,0.833,0.052,0.053,101.89,103.13,85.94,54,0.094
7,0022000928,1610612749,MIL,Milwaukee,1626171,Bobby Portis,Bobby,,,13.000000:19,118.2,117.2,95.3,92.9,22.9,24.4,0.25,3.0,27.3,0.067,0.235,0.156,9.1,0.333,0.363,0.25,0.252,101.05,102.78,85.65,29,0.065
8,0022000928,1610612749,MIL,Milwaukee,1626192,Pat Connaughton,Pat,,,14.000000:32,133.0,130.0,116.3,116.1,16.7,13.9,0.0,0.0,0.0,0.0,0.143,0.077,0.0,0.0,0.0,0.057,0.06,99.54,100.73,83.94,30,-0.007
9,0022000928,1610612749,MIL,Milwaukee,203648,Thanasis Antetokounmpo,Thanasis,,,1.000000:13,0.0,0.0,150.0,150.0,-150.0,-150.0,0.0,0.0,0.0,0.25,0.0,0.2,0.0,0.0,0.0,0.4,0.667,59.59,99.31,82.76,3,-0.5
10,0022000928,1610612749,MIL,Milwaukee,1629603,Mamadi Diakite,Mamadi,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
11,0022000928,1610612749,MIL,Milwaukee,1628382,Justin Jackson,Justin,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
12,0022000928,1610612749,MIL,Milwaukee,1630241,Sam Merrill,Sam,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
13,0022000928,1610612749,MIL,Milwaukee,1629670,Jordan Nwora,Jordan,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
14,0022000928,1610612749,MIL,Milwaukee,201952,Jeff Teague,Jeff,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
15,0022000928,1610612766,CHA,Charlotte,1628998,Cody Martin,Cody,F,,30.000000:30,106.1,102.9,106.5,107.1,-0.4,-4.2,0.042,0.33,7.1,0.08,0.207,0.148,21.4,0.5,0.506,0.183,0.189,107.28,108.57,90.48,68,0.072
16,0022000928,1610612766,CHA,Charlotte,1628970,Miles Bridges,Miles,F,,41.000000:02,99.3,96.7,109.6,111.1,-10.2,-14.4,0.25,0.0,27.3,0.051,0.195,0.125,0.0,0.656,0.656,0.165,0.171,104.63,105.28,87.73,90,0.15
17,0022000928,1610612766,CHA,Charlotte,1629023,P.J. Washington,P.J.,C,,32.000000:06,105.1,101.4,106.8,104.3,-1.8,-3.0,0.105,0.67,11.1,0.0,0.065,0.034,16.7,0.727,0.705,0.211,0.221,102.35,105.43,87.86,72,0.062
18,0022000928,1610612766,CHA,Charlotte,1626179,Terry Rozier,Terry,G,,37.000000:12,100.1,98.8,100.2,101.2,-0.1,-2.5,0.16,2.0,17.4,0.0,0.125,0.066,8.7,0.235,0.235,0.221,0.226,104.99,105.14,87.62,81,0.01
19,0022000928,1610612766,CHA,Charlotte,1628984,Devonte' Graham,Devonte',G,,33.000000:47,104.9,102.7,115.2,112.3,-10.4,-9.6,0.286,1.5,21.4,0.0,0.097,0.047,14.3,0.643,0.713,0.275,0.284,102.04,104.43,87.03,74,0.147
20,0022000928,1610612766,CHA,Charlotte,202954,Brad Wanamaker,Brad,,,27.000000:06,92.2,86.9,108.2,106.8,-16.0,-19.9,0.462,3.0,31.6,0.0,0.069,0.035,10.5,0.5,0.574,0.194,0.208,102.45,106.28,88.57,61,0.116
